2025-02-18 03:56,0.6903,"[0.5512, 0.5669, 0.5787, 0.6181, 0.622, 0.6457, 0.6417, 0.6457, 0.6575, 0.6693, 0.6693, 0.6772, 0.6732, 0.6969, 0.7008]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 9, 1, 4]",0.005,4,1.0
2025-02-18 03:57,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedPareto-0-StrongForAll(0.1003146371123517),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 03:57,0.6181,"[0.5394, 0.5472, 0.5472, 0.5472, 0.5472, 0.5709, 0.5748, 0.5827, 0.5945, 0.6024, 0.5787, 0.5984, 0.6063, 0.6181, 0.6299]",BoundedPareto-0-Dropout(0.39303047524587037),0.0001,13.32,1.0,"[4, 2, 0, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 03:57,0.7139,"[0.5591, 0.6102, 0.6496, 0.6732, 0.6811, 0.7087, 0.7047, 0.7283, 0.7165, 0.7205, 0.7244, 0.7244, 0.7126, 0.7126, 0.7165]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[16, 22, 2, 7]",0.005,4,1.0
2025-02-18 03:58,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 03:58,0.6549,"[0.5394, 0.5551, 0.5551, 0.5709, 0.5827, 0.6102, 0.626, 0.6417, 0.6496, 0.6496, 0.6496, 0.6535, 0.6457, 0.6535, 0.6654]",BoundedMixGauss-0-Dropout(0.7622444796263859),0.0001,13.32,1.0,"[5, 6, 1, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 05:40,0.7349,"[0.5709, 0.626, 0.6772, 0.7008, 0.7008, 0.7244, 0.7165, 0.7244, 0.7402, 0.7441, 0.7362, 0.7362, 0.7244, 0.7283, 0.752]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[20, 17, 2, 8]",0.005,4,1.0
2025-02-18 05:40,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 05:40,0.689,"[0.5433, 0.5591, 0.5591, 0.5984, 0.5984, 0.626, 0.6457, 0.6417, 0.6732, 0.6772, 0.6811, 0.6811, 0.685, 0.685, 0.6969]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 05:41,0.6903,"[0.5512, 0.5669, 0.5787, 0.6181, 0.622, 0.6457, 0.6417, 0.6457, 0.6575, 0.6693, 0.6693, 0.6772, 0.6732, 0.6969, 0.7008]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 9, 1, 4]",0.005,4,1.0
2025-02-18 05:41,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedPareto-0-StrongForAll(0.1003146371123517),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 05:41,0.6181,"[0.5394, 0.5472, 0.5472, 0.5472, 0.5472, 0.5709, 0.5748, 0.5827, 0.5945, 0.6024, 0.5787, 0.5984, 0.6063, 0.6181, 0.6299]",BoundedPareto-0-Dropout(0.39303047524587037),0.0001,13.32,1.0,"[4, 2, 0, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 05:42,0.7139,"[0.5591, 0.6102, 0.6496, 0.6732, 0.6811, 0.7087, 0.7047, 0.7283, 0.7165, 0.7205, 0.7244, 0.7244, 0.7126, 0.7126, 0.7165]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[16, 22, 2, 7]",0.005,4,1.0
2025-02-18 05:42,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 05:42,0.6549,"[0.5394, 0.5551, 0.5551, 0.5709, 0.5827, 0.6102, 0.626, 0.6417, 0.6496, 0.6496, 0.6496, 0.6535, 0.6457, 0.6535, 0.6654]",BoundedMixGauss-0-Dropout(0.7622444796263859),0.0001,13.32,1.0,"[5, 6, 1, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 06:29,0.7349,"[0.5709, 0.626, 0.6772, 0.7008, 0.7008, 0.7244, 0.7165, 0.7244, 0.7402, 0.7441, 0.7362, 0.7362, 0.7244, 0.7283, 0.752]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[20, 17, 2, 8]",0.005,4,1.0
2025-02-18 06:29,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 06:30,0.689,"[0.5433, 0.5591, 0.5591, 0.5984, 0.5984, 0.626, 0.6457, 0.6417, 0.6732, 0.6772, 0.6811, 0.6811, 0.685, 0.685, 0.6969]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 06:30,0.6903,"[0.5512, 0.5669, 0.5787, 0.6181, 0.622, 0.6457, 0.6417, 0.6457, 0.6575, 0.6693, 0.6693, 0.6772, 0.6732, 0.6969, 0.7008]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 9, 1, 4]",0.005,4,1.0
2025-02-18 06:30,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedPareto-0-StrongForAll(0.1003146371123517),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 06:31,0.6181,"[0.5394, 0.5472, 0.5472, 0.5472, 0.5472, 0.5709, 0.5748, 0.5827, 0.5945, 0.6024, 0.5787, 0.5984, 0.6063, 0.6181, 0.6299]",BoundedPareto-0-Dropout(0.39303047524587037),0.0001,13.32,1.0,"[4, 2, 0, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-18 06:31,0.7139,"[0.5591, 0.6102, 0.6496, 0.6732, 0.6811, 0.7087, 0.7047, 0.7283, 0.7165, 0.7205, 0.7244, 0.7244, 0.7126, 0.7126, 0.7165]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[16, 22, 2, 7]",0.005,4,1.0
2025-02-18 06:31,0.6155,"[0.5394, 0.5433, 0.5433, 0.5472, 0.5472, 0.5748, 0.5709, 0.5787, 0.5945, 0.5984, 0.5787, 0.5945, 0.6024, 0.6181, 0.626]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 06:32,0.6549,"[0.5394, 0.5551, 0.5551, 0.5709, 0.5827, 0.6102, 0.626, 0.6417, 0.6496, 0.6496, 0.6496, 0.6535, 0.6457, 0.6535, 0.6654]",BoundedMixGauss-0-Dropout(0.7622444796263859),0.0001,13.32,1.0,"[5, 6, 1, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:41,0.7585,"[0.563, 0.6457, 0.6811, 0.7047, 0.7047, 0.7165, 0.7402, 0.7402, 0.7441, 0.7559, 0.7598, 0.752, 0.7559, 0.7638, 0.7559]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[19, 17, 2, 8]",0.005,4,1.0
2025-02-26 13:41,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:41,0.7021,"[0.5354, 0.563, 0.6063, 0.6102, 0.6339, 0.6378, 0.6535, 0.6614, 0.6693, 0.6811, 0.6929, 0.6969, 0.6929, 0.7047, 0.7087]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:41,0.7191,"[0.5394, 0.5827, 0.6142, 0.6299, 0.6417, 0.6614, 0.6811, 0.685, 0.7126, 0.7205, 0.7165, 0.7244, 0.7165, 0.7165, 0.7244]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 9, 1, 4]",0.005,4,1.0
2025-02-26 13:41,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",BoundedPareto-0-StrongForAll(0.1003146371123517),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:42,0.6457,"[0.5236, 0.5472, 0.563, 0.563, 0.5551, 0.5748, 0.5906, 0.6181, 0.6181, 0.6339, 0.6339, 0.6339, 0.6339, 0.6535, 0.6496]",BoundedPareto-0-Dropout(0.39303047524587037),0.0001,13.32,1.0,"[4, 2, 0, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:42,0.7467,"[0.563, 0.6575, 0.6654, 0.6811, 0.6929, 0.7047, 0.7205, 0.7323, 0.7402, 0.7362, 0.7402, 0.7441, 0.7441, 0.7441, 0.752]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[16, 21, 2, 7]",0.005,4,1.0
2025-02-26 13:42,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:42,0.6995,"[0.5315, 0.563, 0.5827, 0.5945, 0.5906, 0.6339, 0.6535, 0.6535, 0.6614, 0.685, 0.6772, 0.6811, 0.6929, 0.7047, 0.7008]",BoundedMixGauss-0-Dropout(0.7622444796263859),0.0001,13.32,1.0,"[5, 6, 1, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:38,0.7585,"[0.563, 0.6417, 0.6772, 0.7047, 0.7047, 0.7205, 0.7402, 0.7402, 0.7441, 0.7559, 0.7598, 0.752, 0.7559, 0.7638, 0.7559]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[19, 16, 2, 8]",0.005,4,1.0
2025-03-02 10:38,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:38,0.7074,"[0.5354, 0.563, 0.6063, 0.6102, 0.6339, 0.6378, 0.6535, 0.6614, 0.6732, 0.6969, 0.689, 0.6969, 0.7008, 0.7087, 0.7126]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:38,0.7192,"[0.5394, 0.5827, 0.6142, 0.6299, 0.6378, 0.6614, 0.6811, 0.685, 0.7126, 0.7205, 0.7165, 0.7244, 0.7205, 0.7165, 0.7205]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 9, 1, 4]",0.005,4,1.0
2025-03-02 10:38,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",BoundedPareto-0-StrongForAll(0.1003146371123517),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:39,0.6457,"[0.5236, 0.5472, 0.563, 0.563, 0.5551, 0.5748, 0.5906, 0.6181, 0.6181, 0.6339, 0.6339, 0.6339, 0.6339, 0.6535, 0.6496]",BoundedPareto-0-Dropout(0.39303047524587037),0.0001,13.32,1.0,"[4, 2, 0, 1]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:39,0.7467,"[0.563, 0.6575, 0.6654, 0.6811, 0.689, 0.7047, 0.7205, 0.7323, 0.7402, 0.7362, 0.7402, 0.7441, 0.7441, 0.7441, 0.752]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[16, 21, 2, 7]",0.005,4,1.0
2025-03-02 10:39,0.643,"[0.5236, 0.5472, 0.5669, 0.563, 0.5551, 0.5827, 0.6024, 0.6181, 0.6142, 0.6378, 0.626, 0.6339, 0.6339, 0.6535, 0.6417]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:39,0.7034,"[0.5315, 0.563, 0.5827, 0.5984, 0.5906, 0.6339, 0.6535, 0.6535, 0.6732, 0.689, 0.6811, 0.6772, 0.6969, 0.7087, 0.7047]",BoundedMixGauss-0-Dropout(0.7622444796263859),0.0001,13.32,1.0,"[5, 6, 1, 2]",0.005,4,1.0
